20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000
20.000000,19.998115,19.996232,19.994351,19.992475,19.990606,19.988744,19.986890,19.985048,19.983218,19.981401,19.979600,19.977816,19.976051,19.974305,19.972582,19.970882,19.969207,19.967560,19.965941,19.964352,19.962797,19.961275,19.959790,19.958343,19.956936,19.955571,19.954251,19.952978,19.951753,19.950580,19.949461,19.948397,19.947393,19.946450,19.945572,19.944760,19.944019,19.943352,19.942761,19.942251,19.941824,19.941485,19.941238,19.941087,19.941036,19.941091,19.941255,19.941534,19.941935,19.942462,19.943122,19.943921,19.944868,19.945968,19.947231,19.948664,19.950278,19.952081,19.954085,19.956301,19.958741,19.961419,19.964349,19.967546,19.971027,19.974811,19.978917,19.983368,19.988186,19.993398,19.999032,20.005118,20.011693,20.018792,20.026458,20.034737,20.043680,20.053345,20.063795,20.075101,20.087344,20.100614,20.115013,20.130655,20.147673,20.166216,20.186457,20.208594,20.232856,20.259509,20.288866,20.321293,20.357225,20.397179,20.441775,20.491764,20.548066,20.611811,20.684410,20.767641,20.863783,20.975792,21.107576,21.264407,21.453564,21.685371,21.974966,22.345418,22.833622,23.502173,24.465402,25.952100,28.473163,33.320427,44.211934,73.241238,84.126278,88.960482,91.461633,92.921164,93.849402,94.474370,94.909395,95.215760,95.428660,95.568950,95.648851,95.674804,95.648826,95.568900,95.428586,95.215661,94.909270,94.474221,93.849228,92.920966,91.461409,88.960233,84.126004,73.240940,44.211610,33.320079,28.472790,25.951702,24.464979,23.501724,22.833149,22.344920,21.974442,21.684823,21.452991,21.263809,21.106953,20.975143,20.863110,20.766943,20.683686,20.611062,20.547293,20.490966,20.440951,20.396330,20.356352,20.320395,20.287943,20.258561,20.231882,20.207596,20.185434,20.165168,20.146600,20.129557,20.113890,20.099467,20.086173,20.073906,20.062575,20.052101,20.042412,20.033444,20.025142,20.017452,20.010329,20.003731,19.997621,19.991964,19.986729,19.981887,19.977414,19.973285,19.969479,19.965975,19.962756,19.959805,19.957106,19.954644,19.952407,19.950383,19.948559,19.946925,19.945472,19.944190,19.943071,19.942106,19.941288,19.940609,19.940065,19.939647,19.939351,19.939170,19.939100,19.939135,19.939271,19.939504,19.939829,19.940241,19.940739,19.941317,19.941973,19.942703,19.943503,19.944372,19.945305,19.946301,19.947356,19.948468,19.949635,19.950853,19.952121,19.953437,19.954798,19.956202,19.957647,19.959131,19.960652,19.962209,19.963798,19.965420,19.967071,19.968750,19.970455,19.972185,19.973937,19.975711,19.977505,19.979317,19.981145,19.982988,19.984845,19.986713,19.988592,19.990480,19.992375,19.994276,19.996182,19.998090,20.000000
20.000000,19.996230,19.992463,19.988702,19.984950,19.981210,19.977486,19.973779,19.970094,19.966433,19.962800,19.959198,19.955629,19.952098,19.948607,19.945159,19.941759,19.938409,19.935114,19.931875,19.928698,19.925586,19.922542,19.919570,19.916676,19.913861,19.911131,19.908490,19.905942,19.903492,19.901144,19.898904,19.896776,19.894765,19.892878,19.891119,19.889495,19.888010,19.886673,19.885489,19.884466,19.883610,19.882929,19.882432,19.882126,19.882021,19.882126,19.882450,19.883005,19.883800,19.884849,19.886163,19.887756,19.889642,19.891836,19.894353,19.897211,19.900429,19.904026,19.908023,19.912444,19.917311,19.922654,19.928498,19.934877,19.941821,19.949370,19.957562,19.966440,19.976051,19.986448,19.997684,20.009825,20.022936,20.037093,20.052379,20.068887,20.086717,20.105983,20.126812,20.149345,20.173741,20.200180,20.228861,20.260016,20.293902,20.330817,20.371101,20.415146,20.463403,20.516399,20.574746,20.639167,20.710513,20.789800,20.878240,20.977303,21.088775,21.214855,21.358272,21.522460,21.711786,21.931895,22.190192,22.496578,22.864564,23.313044,23.869161,24.573173,25.486987,26.709756,28.407424,30.869926,34.620212,40.596702,50.286158,64.626832,74.303480,80.254108,83.964975,86.373713,88.002164,89.138775,89.947538,90.525076,90.930020,91.198380,91.351738,91.401632,91.351688,91.198280,90.929871,90.524877,89.947290,89.138477,88.001816,86.373316,83.964527,80.253611,74.302933,64.626235,50.285511,40.596006,34.619466,30.869130,28.406577,26.708860,25.486040,24.572177,23.868114,23.311948,22.863418,22.495381,22.188946,21.930599,21.710439,21.521063,21.356825,21.213358,21.087228,20.975706,20.876593,20.788103,20.708766,20.637370,20.572899,20.514502,20.461456,20.413149,20.369055,20.328721,20.291756,20.257821,20.226617,20.197887,20.171399,20.146954,20.124372,20.103495,20.084180,20.066302,20.049747,20.034413,20.020208,20.007050,19.994863,19.983579,19.973137,19.963480,19.954556,19.946320,19.938726,19.931736,19.925314,19.919426,19.914041,19.909131,19.904668,19.900630,19.896992,19.893734,19.890836,19.888280,19.886048,19.884125,19.882495,19.881145,19.880060,19.879230,19.878642,19.878285,19.878148,19.878222,19.878498,19.878966,19.879619,19.880448,19.881445,19.882604,19.883918,19.885380,19.886983,19.888722,19.890590,19.892583,19.894695,19.896920,19.899255,19.901693,19.904230,19.906863,19.909585,19.912394,19.915285,19.918254,19.921297,19.924411,19.927591,19.930834,19.934136,19.937495,19.940906,19.944366,19.947871,19.951420,19.955007,19.958631,19.962288,19.965975,19.969688,19.973425,19.977183,19.980959,19.984750,19.988552,19.992363,19.996180,20.000000
20.000000,19.994344,19.988693,19.983051,19.977423,19.971813,19.966225,19.960665,19.955137,19.949645,19.944194,19.938790,19.933436,19.928138,19.922901,19.917729,19.912627,19.907601,19.902656,19.897797,19.893030,19.888360,19.883792,19.879333,19.874989,19.870765,19.866667,19.862703,19.858878,19.855200,19.851675,19.848312,19.845116,19.842097,19.839261,19.836618,19.834176,19.831945,19.829933,19.828152,19.826610,19.825319,19.824291,19.823537,19.823069,19.822903,19.823049,19.823525,19.824345,19.825527,19.827087,19.829044,19.831418,19.834230,19.837502,19.841259,19.845525,19.850330,19.855701,19.861670,19.868272,19.875543,19.883522,19.892252,19.901779,19.912153,19.923428,19.935664,19.948923,19.963278,19.978802,19.995583,20.013709,20.033283,20.054417,20.077233,20.101868,20.128473,20.157214,20.188282,20.221884,20.258256,20.297661,20.340399,20.386805,20.437265,20.492212,20.552150,20.617650,20.689379,20.768102,20.854721,20.950283,21.056032,21.173436,21.304255,21.450603,21.615049,21.800732,22.011538,22.252311,22.529182,22.849985,23.224896,23.667322,24.195249,24.833256,25.615638,26.591303,27.831574,29.442618,31.584790,34.500146,38.541239,44.160189,51.709345,60.676630,68.206884,73.787675,77.770626,80.606729,82.646947,84.131208,85.217089,86.007166,86.568147,86.942989,87.158273,87.228476,87.158198,86.942840,86.567924,86.006867,85.216716,84.130761,82.646425,80.606132,77.769955,73.786929,68.206063,60.675735,51.708375,44.159144,38.540119,34.498952,31.583521,29.441274,27.830155,26.589809,25.614069,24.831611,24.193530,23.665527,23.223026,22.848040,22.527162,22.250216,22.009368,21.798487,21.612729,21.448208,21.301785,21.170890,21.053412,20.947588,20.851951,20.765257,20.686459,20.614656,20.549081,20.489069,20.434047,20.383514,20.337034,20.294222,20.254744,20.218298,20.184623,20.153483,20.124668,20.097991,20.073285,20.050397,20.029193,20.009547,19.991351,19.974501,19.958907,19.944483,19.931156,19.918852,19.907510,19.897069,19.887477,19.878681,19.870638,19.863303,19.856639,19.850607,19.845175,19.840310,19.835985,19.832169,19.828840,19.825971,19.823542,19.821531,19.819918,19.818685,19.817814,19.817289,19.817094,19.817214,19.817637,19.818347,19.819334,19.820584,19.822087,19.823831,19.825807,19.828005,19.830415,19.833027,19.835835,19.838828,19.841999,19.845341,19.848845,19.852505,19.856315,19.860265,19.864352,19.868567,19.872906,19.877361,19.881928,19.886599,19.891371,19.896237,19.901192,19.906231,19.911348,19.916539,19.921799,19.927122,19.932505,19.937941,19.943427,19.948957,19.954528,19.960135,19.965772,19.971436,19.977123,19.982826,19.988544,19.994270,20.000000
20.000000,19.992458,19.984923,19.977399,19.969894,19.962412,19.954961,19.947546,19.940174,19.932850,19.925582,19.918374,19.911234,19.904168,19.897183,19.890285,19.883481,19.876778,19.870182,19.863701,19.857342,19.851111,19.845018,19.839069,19.833273,19.827636,19.822169,19.816878,19.811774,19.806864,19.802159,19.797667,19.793399,19.789366,19.785578,19.782045,19.778781,19.775795,19.773103,19.770716,19.768648,19.766914,19.765529,19.764509,19.763870,19.763630,19.763808,19.764422,19.765495,19.767046,19.769102,19.771684,19.774822,19.778539,19.782870,19.787842,19.793493,19.799856,19.806972,19.814881,19.823631,19.833267,19.843843,19.855414,19.868043,19.881793,19.896739,19.912955,19.930529,19.949551,19.970124,19.992355,20.016370,20.042297,20.070286,20.100497,20.133111,20.168322,20.206356,20.247453,20.291891,20.339975,20.392053,20.448509,20.509787,20.576383,20.648865,20.727881,20.814177,20.908606,21.012164,21.126001,21.251468,21.390147,21.543914,21.714995,21.906064,22.120341,22.361748,22.635092,22.946329,23.302903,23.714231,24.192344,24.752829,25.416116,26.209358,27.169096,28.345094,29.805653,31.644621,33.989236,37.004899,40.884673,45.793741,51.714669,58.163731,64.060017,68.919353,72.723393,75.635903,77.847954,79.522295,80.782710,81.718624,82.392682,82.847431,83.110157,83.196073,83.110058,82.847232,82.392384,81.718227,80.782214,79.521698,77.847258,75.635107,72.722499,68.918358,64.058923,58.162538,51.713376,45.792348,40.883181,37.003307,33.987544,31.642829,29.803761,28.343103,27.167004,26.207166,25.413824,24.750438,24.189852,23.711638,23.300211,22.943537,22.632199,22.358756,22.117248,21.902871,21.711702,21.540521,21.386654,21.247875,21.122308,21.008372,20.904714,20.810185,20.723790,20.644675,20.572093,20.505400,20.444023,20.387468,20.335293,20.287111,20.242575,20.201381,20.163251,20.127943,20.095234,20.064928,20.036844,20.010822,19.986714,19.964390,19.943724,19.924611,19.906946,19.890639,19.875604,19.861765,19.849049,19.837391,19.826728,19.817008,19.808174,19.800182,19.792984,19.786541,19.780811,19.775761,19.771354,19.767561,19.764350,19.761696,19.759569,19.757949,19.756808,19.756129,19.755887,19.756065,19.756644,19.757606,19.758935,19.760615,19.762631,19.764968,19.767613,19.770553,19.773775,19.777267,19.781018,19.785017,19.789252,19.793714,19.798392,19.803278,19.808362,19.813635,19.819087,19.824712,19.830500,19.836445,19.842536,19.848769,19.855133,19.861624,19.868233,19.874954,19.881779,19.888702,19.895717,19.902816,19.909994,19.917244,19.924560,19.931935,19.939364,19.946840,19.954358,19.961911,19.969493,19.977100,19.984723,19.992359,20.000000
20.000000,19.990571,19.981150,19.971744,19.962361,19.953007,19.943691,19.934421,19.925204,19.916047,19.906959,19.897948,19.889020,19.880185,19.871451,19.862825,19.854317,19.845934,19.837685,19.829580,19.821626,19.813834,19.806211,19.798770,19.791518,19.784466,19.777624,19.771004,19.764614,19.758469,19.752577,19.746953,19.741607,19.736554,19.731805,19.727377,19.723281,19.719534,19.716152,19.713150,19.710546,19.708358,19.706604,19.705305,19.704480,19.704153,19.704345,19.705082,19.706388,19.708292,19.710821,19.714007,19.717882,19.722481,19.727839,19.733998,19.740998,19.748886,19.757707,19.767517,19.778367,19.790321,19.803439,19.817795,19.833461,19.850521,19.869060,19.889177,19.910974,19.934567,19.960077,19.987645,20.017414,20.049552,20.084235,20.121666,20.162060,20.205664,20.252742,20.303600,20.358567,20.418022,20.482382,20.552122,20.627773,20.709941,20.799310,20.896665,21.002897,21.119041,21.246278,21.385990,21.539775,21.709514,21.897413,22.106091,22.338657,22.598849,22.891170,23.221102,23.595354,24.022223,24.512035,25.077774,25.735883,26.507383,27.419312,28.506651,29.814676,31.401679,33.341329,35.722995,38.645894,42.199176,46.415785,51.192222,56.203964,60.950464,65.106681,68.568056,71.365890,73.587037,75.327663,76.673199,77.692295,78.436893,78.944252,79.239217,79.335960,79.239093,78.944004,78.436520,77.691798,76.672579,75.326918,73.586167,71.364896,68.566938,65.105439,60.949097,56.202472,51.190606,46.414045,42.197311,38.643905,35.720880,33.339090,31.399315,29.812187,28.504037,27.416574,26.504519,25.732894,25.074660,24.508796,24.018859,23.591864,23.217487,22.887430,22.594984,22.334667,22.101976,21.893173,21.705149,21.535285,21.381375,21.241539,21.114177,20.997909,20.891553,20.794074,20.704582,20.622290,20.546516,20.476653,20.412171,20.352593,20.297504,20.246526,20.199326,20.155603,20.115089,20.077539,20.042737,20.010481,19.980595,19.952912,19.927286,19.903578,19.881667,19.861437,19.842786,19.825616,19.809841,19.795376,19.782150,19.770090,19.759135,19.749223,19.740299,19.732311,19.725212,19.718955,19.713502,19.708809,19.704842,19.701565,19.698948,19.696958,19.695568,19.694749,19.694477,19.694727,19.695476,19.696703,19.698387,19.700507,19.703046,19.705985,19.709309,19.712999,19.717042,19.721420,19.726121,19.731131,19.736436,19.742023,19.747881,19.753997,19.760360,19.766958,19.773782,19.780819,19.788061,19.795496,19.803117,19.810911,19.818872,19.826989,19.835255,19.843659,19.852194,19.860851,19.869622,19.878498,19.887473,19.896538,19.905685,19.914906,19.924193,19.933540,19.942939,19.952382,19.961862,19.971371,19.980902,19.990447,20.000000
20.000000,19.988683,19.977376,19.966086,19.954824,19.943597,19.932416,19.921288,19.910225,19.899234,19.888325,19.877508,19.866791,19.856185,19.845700,19.835344,19.825130,19.815064,19.805161,19.795427,19.785877,19.776518,19.767365,19.758426,19.749715,19.741243,19.733023,19.725066,19.717388,19.709999,19.702917,19.696152,19.689722,19.683640,19.677924,19.672589,19.667653,19.663134,19.659051,19.655422,19.652270,19.649613,19.647477,19.645882,19.644856,19.644422,19.644611,19.645447,19.646966,19.649196,19.652174,19.655935,19.660518,19.665964,19.672318,19.679623,19.687934,19.697300,19.707782,19.719437,19.732335,19.746543,19.762140,19.779207,19.797835,19.818116,19.840159,19.864073,19.889985,19.918026,19.948345,19.981098,20.016465,20.054634,20.095820,20.140251,20.188189,20.239913,20.295743,20.356025,20.421153,20.491559,20.567734,20.650224,20.739649,20.836703,20.942181,21.056978,21.182124,21.318792,21.468338,21.632319,21.812552,22.011141,22.230563,22.473720,22.744055,23.045654,23.383414,23.763218,24.192198,24.679030,25.234354,25.871266,26.605989,27.458655,28.454303,29.623956,31.005727,32.645498,34.596469,36.915960,39.656957,42.850793,46.478453,50.434914,54.509889,58.431639,61.989306,65.076704,67.673020,69.807084,71.528577,72.890575,73.940920,74.718787,75.253925,75.566944,75.669914,75.566795,75.253627,74.718340,73.940324,72.889830,71.527683,69.806041,67.671828,65.075362,61.987815,58.429999,54.508101,50.432975,46.476365,42.848556,39.654570,36.913423,34.593783,32.642662,31.002742,29.620821,28.451018,27.455219,26.602403,25.867531,25.230468,24.674994,24.188013,23.758882,23.378928,23.041018,22.739269,22.468783,22.225477,22.005905,21.807166,21.626784,21.462653,21.312958,21.176141,21.050845,20.935900,20.830274,20.733072,20.643499,20.560862,20.484540,20.413988,20.348714,20.288286,20.232311,20.180443,20.132361,20.087787,20.046459,20.008149,19.972642,19.939749,19.909291,19.881113,19.855065,19.831015,19.808838,19.788424,19.769665,19.752468,19.736741,19.722406,19.709382,19.697603,19.686999,19.677513,19.669083,19.661661,19.655192,19.649634,19.644940,19.641071,19.637987,19.635654,19.634034,19.633099,19.632815,19.633156,19.634092,19.635599,19.637651,19.640227,19.643301,19.646856,19.650867,19.655319,19.660190,19.665465,19.671124,19.677153,19.683535,19.690255,19.697298,19.704651,19.712297,19.720227,19.728425,19.736880,19.745578,19.754509,19.763661,19.773022,19.782581,19.792328,19.802252,19.812342,19.822588,19.832981,19.843511,19.854167,19.864940,19.875820,19.886799,19.897868,19.909015,19.920234,19.931515,19.942849,19.954226,19.965639,19.977078,19.988535,20.000000
20.000000,19.986794,19.973599,19.960425,19.947282,19.934181,19.921132,19.908147,19.895235,19.882409,19.869677,19.857052,19.844545,19.832166,19.819927,19.807840,19.795915,19.784166,19.772603,19.761240,19.750087,19.739160,19.728470,19.718030,19.707855,19.697958,19.688353,19.679056,19.670080,19.661444,19.653160,19.645249,19.637724,19.630606,19.623911,19.617661,19.611872,19.606570,19.601772,19.597503,19.593785,19.590646,19.588108,19.586201,19.584951,19.584391,19.584550,19.585465,19.587167,19.589696,19.593091,19.597394,19.602649,19.608905,19.616209,19.624620,19.634190,19.644986,19.657067,19.670510,19.685386,19.701780,19.719776,19.739472,19.760966,19.784373,19.809807,19.837403,19.867297,19.899646,19.934613,19.972386,20.013158,20.057154,20.104608,20.155791,20.210988,20.270526,20.334756,20.404080,20.478931,20.559806,20.647248,20.741877,20.844377,20.955533,21.076219,21.207438,21.350321,21.506168,21.676459,21.862905,22.067472,22.292447,22.540482,22.814686,23.118697,23.456817,23.834126,24.256682,24.731706,25.267871,25.875601,26.567477,27.358671,28.267476,29.315811,30.529678,31.939303,33.578653,35.483616,37.687957,40.215710,43.069126,46.212851,49.559632,52.969573,56.277439,59.342732,62.076978,64.442936,66.440249,68.089521,69.420149,70.462559,71.243957,71.786251,72.105268,72.210493,72.105094,71.785904,71.243436,70.461864,69.419281,68.088478,66.439033,64.441546,62.075414,59.340994,56.275527,52.967487,49.557372,46.210416,43.066517,40.212927,37.685000,35.480483,33.575346,31.935821,30.526022,29.311979,28.263470,27.354489,26.563121,25.871070,25.263165,24.726824,24.251625,23.828895,23.451410,23.113115,22.808929,22.534550,22.286341,22.061191,21.856450,21.669829,21.499364,21.343343,21.200287,21.068894,20.948035,20.836707,20.734034,20.639234,20.551621,20.470575,20.395553,20.326060,20.261661,20.201955,20.146590,20.095241,20.047621,20.003461,19.962524,19.924589,19.889460,19.856951,19.826898,19.799144,19.773553,19.749992,19.728344,19.708496,19.690350,19.673808,19.658785,19.645197,19.632973,19.622037,19.612328,19.603782,19.596343,19.589956,19.584572,19.580142,19.576625,19.573974,19.572154,19.571125,19.570854,19.571306,19.572450,19.574255,19.576695,19.579740,19.583367,19.587548,19.592263,19.597487,19.603201,19.609380,19.616009,19.623066,19.630534,19.638394,19.646630,19.655225,19.664163,19.673429,19.683008,19.692884,19.703045,19.713475,19.724163,19.735094,19.746256,19.757635,19.769220,19.780999,19.792960,19.805091,19.817381,19.829818,19.842391,19.855090,19.867903,19.880819,19.893829,19.906921,19.920085,19.933310,19.946587,19.959904,19.973253,19.986621,20.000000
20.000000,19.984904,19.969819,19.954759,19.939734,19.924757,19.909840,19.894995,19.880234,19.865569,19.851013,19.836579,19.822278,19.808123,19.794129,19.780306,19.766670,19.753232,19.740007,19.727009,19.714253,19.701751,19.689520,19.677574,19.665929,19.654600,19.643605,19.632959,19.622681,19.612786,19.603296,19.594226,19.585599,19.577432,19.569748,19.562568,19.555917,19.549814,19.544288,19.539361,19.535063,19.531419,19.528462,19.526218,19.524725,19.524011,19.524117,19.525077,19.526935,19.529728,19.533506,19.538311,19.544199,19.551218,19.559429,19.568889,19.579667,19.591827,19.605449,19.620606,19.637388,19.655881,19.676190,19.698415,19.722674,19.749087,19.777793,19.808929,19.842661,19.879152,19.918594,19.961186,20.007154,20.056736,20.110204,20.167845,20.229988,20.296982,20.369226,20.447150,20.531243,20.622038,20.720140,20.826215,20.941020,21.065396,21.200300,21.346805,21.506136,21.679675,21.869012,22.075950,22.302577,22.551278,22.824829,23.126434,23.459834,23.829383,24.240199,24.698274,25.210682,25.785749,26.433317,27.164975,27.994359,28.937376,30.012407,31.240254,32.643779,34.246807,36.072011,38.137159,40.449428,42.997768,45.744823,48.621809,51.531966,54.366433,57.027839,59.446160,61.582133,63.422078,64.969744,66.238565,67.245847,68.008853,68.542494,68.858006,68.962334,68.857808,68.542097,68.008258,67.245054,66.237573,64.968553,63.420689,61.580545,59.444374,57.025854,54.364249,51.529583,48.619227,45.742042,42.994788,40.446249,38.133780,36.068433,34.243029,32.639802,31.236077,30.008030,28.932800,27.989583,27.159999,26.428141,25.780373,25.205106,24.692498,24.234223,23.823208,23.453458,23.119858,22.818054,22.544303,22.295402,22.068577,21.861439,21.671903,21.498166,21.338636,21.191934,21.056831,20.932259,20.817256,20.710985,20.612687,20.521698,20.437410,20.359293,20.286855,20.219669,20.157335,20.099504,20.045846,19.996076,19.949921,19.907144,19.867517,19.830842,19.796929,19.765612,19.736728,19.710138,19.685703,19.663305,19.642825,19.624161,19.607212,19.591889,19.578105,19.565784,19.554848,19.545232,19.536868,19.529699,19.523664,19.518714,19.514795,19.511864,19.509872,19.508781,19.508547,19.509136,19.510510,19.512637,19.515482,19.519018,19.523212,19.528039,19.533470,19.539483,19.546049,19.553149,19.560756,19.568853,19.577415,19.586426,19.595862,19.605709,19.615945,19.626555,19.637520,19.648825,19.660453,19.672389,19.684616,19.697122,19.709889,19.722905,19.736155,19.749627,19.763304,19.777176,19.791229,19.805450,19.819825,19.834344,19.848992,19.863759,19.878632,19.893598,19.908647,19.923766,19.938943,19.954166,19.969425,19.984707,20.000000
20.000000,19.983012,19.966037,19.949088,19.932180,19.915326,19.898538,19.881831,19.865219,19.848714,19.832331,19.816085,19.799988,19.784056,19.768302,19.752741,19.737388,19.722260,19.707369,19.692732,19.678365,19.664285,19.650507,19.637050,19.623928,19.611163,19.598769,19.586767,19.575176,19.564016,19.553307,19.543070,19.533327,19.524101,19.515414,19.507293,19.499760,19.492844,19.486570,19.480970,19.476069,19.471902,19.468500,19.465899,19.464132,19.463240,19.463259,19.464237,19.466211,19.469235,19.473352,19.478620,19.485090,19.492826,19.501886,19.512342,19.524261,19.537723,19.552807,19.569603,19.588202,19.608708,19.631225,19.655874,19.682777,19.712073,19.743905,19.778437,19.815834,19.856292,19.900006,19.947205,19.998125,20.053037,20.112225,20.176013,20.244745,20.318812,20.398632,20.484683,20.577478,20.677602,20.785691,20.902470,21.028732,21.165385,21.313428,21.474007,21.648396,21.838054,22.044622,22.269983,22.516270,22.785940,23.081794,23.407073,23.765495,24.161376,24.599692,25.086230,25.627684,26.231827,26.907632,27.665452,28.517106,29.475971,30.556880,31.775862,33.149450,34.693500,36.421163,38.339957,40.447778,42.728415,45.147570,47.651538,50.170754,52.629211,54.956741,57.098417,59.018067,60.696912,62.129523,63.319246,64.274124,65.003843,65.517577,65.822657,65.923741,65.822434,65.517131,65.003174,64.273231,63.318131,62.128184,60.695351,59.016281,57.096408,54.954509,52.626755,50.168075,47.648635,45.144443,42.725065,40.444203,38.336158,36.417140,34.689252,33.144978,31.771166,30.551960,29.470826,28.511736,27.659857,26.901812,26.225782,25.621415,25.079736,24.592973,24.154432,23.758326,23.399679,23.074176,22.778097,22.508204,22.261693,22.036107,21.829315,21.639434,21.464822,21.304021,21.155755,21.018881,20.892397,20.775398,20.667089,20.566746,20.473732,20.387463,20.307426,20.233143,20.164196,20.100194,20.040793,19.985670,19.934539,19.887131,19.843209,19.802546,19.764944,19.730209,19.698177,19.668681,19.641581,19.616737,19.594027,19.573330,19.554543,19.537561,19.522294,19.508651,19.496554,19.485923,19.476691,19.468786,19.462150,19.456720,19.452444,19.449265,19.447139,19.446015,19.445851,19.446603,19.448235,19.450706,19.453982,19.458026,19.462810,19.468299,19.474466,19.481280,19.488717,19.496748,19.505350,19.514496,19.524166,19.534335,19.544984,19.556090,19.567634,19.579594,19.591954,19.604693,19.617796,19.631241,19.645015,19.659099,19.673478,19.688134,19.703054,19.718220,19.733619,19.749234,19.765053,19.781059,19.797240,19.813580,19.830067,19.846686,19.863424,19.880266,19.897201,19.914214,19.931293,19.948424,19.965595,19.982791,20.000000
